id,案件大類型,案件細節類型,主席,調解人,是否成立,調解次數,調解人數,have_other,調解天數,收件年,收件月,收件日,結案年,結案月,結案日,收件星期,結案星期,收件分鐘,結案分鐘,死,賠償,糾紛,二元成立,male_sum,male_mean,聲請人_sum,對造人_sum,法定代理人_sum,委任代理人_sum,公司代表人_sum,age_mean,age_median,age_min,age_max,party_count,age_missing_rate,city_missing_rate,city_mode,mask_all,money_sum,money_mean,money_first,money_last,調解人過去經手數,調解人過去成功數,調解人過去成功率,案件內容_匿名,LANE_1,ROADNAME_1,LANES_1,CAPACITY_1,SPEED_1,LANE_2,ROADNAME_2,LANES_2,CAPACITY_2,SPEED_2,載具1,載具2,受傷,死亡,車損
10300016,B.刑事,交通事故,385000000000000.0,222000000000000.0,成立,1.0,4.0,1.0,7.0,2013.0,12.0,362.0,2014.0,1.0,7.0,5.0,1.0,736.0,890.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,25.5,25.5,18.0,33.0,3.0,0.3333333333333333,0.0,台南,"[時間],[人名]騎乘[車號]機車與[人名]騎乘[車號]機車,在[地點]發生車禍,雙方車損､雙方受傷｡",-1.0,-1.0,-1.0,-1.0,48.0,35.0,0.729166667,[姓名]騎乘[車牌]號機車與[姓名]騎乘[車牌]號機車，在臺南市中西區西門路與成功路口發生車禍，雙方車損、雙方受傷。,0,西門路,2.0,3920.0,40.0,0,成功路,1.0,1860.0,50.0,機車,機車,1,0,1
10300017,B.刑事,交通事故,385000000000000.0,354000000000000.0,成立,2.0,7.0,0.0,14.0,2013.0,12.0,362.0,2014.0,1.0,16.0,5.0,3.0,742.0,910.0,0.0,0.0,1.0,1.0,2.0,0.4,3.0,2.0,1.0,0.0,0.0,22.5,22.5,15.0,30.0,5.0,0.6,0.2,台南,"[時間],[人名]駕駛本人所有[車號]自小客車,在[地點]發生車禍,雙方車損,[人名]､[人名]發受傷,經臺南地檢署轉介調解｡",-1.0,-1.0,-1.0,-1.0,82.0,58.0,0.707317073,民國102年8月17日13時許，[姓名]駕駛本人所有[車牌]自小客車，在臺南市中西區文賢路與西和路口，與[姓名]騎乘本人所有[車牌]機車搭載[姓名]發生車禍，雙方車損，[姓名]、[姓名]發受傷,0,文賢路,2.0,1850.0,37.0,0,西和路,2.0,1850.0,37.0,自小客車,機車,1,0,1
10300021,B.刑事,交通事故,385000000000000.0,341000000000000.0,不成立,1.0,2.0,0.0,13.0,2013.0,12.0,358.0,2014.0,1.0,9.0,1.0,3.0,524.0,910.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,雙方車損､人傷｡",-1.0,-1.0,-1.0,-1.0,169.0,116.0,0.686390533,民國102年11月23日22時00分許，[姓名]騎乘本人所有[車牌]號機車，在臺南市北區西門路與民德路口，與[姓名]騎乘 所有[車牌]號機車發生車禍，雙方車損、人傷。,0,西門路,2.0,3920.0,40.0,0,民德路,1.0,1760.0,32.0,機車,機車,1,0,1
10300024,B.刑事,交通事故,385000000000000.0,244000000000000.0,成立,3.0,2.0,0.0,26.0,2013.0,11.0,332.0,2014.0,1.0,2.0,3.0,3.0,527.0,860.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,46.0,46.0,32.0,60.0,2.0,0.0,0.0,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車,在[地點]發生車禍,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,11.0,9.0,0.818181818,民國102年7月4日19時25分許，[姓名]駛[姓名]所有[車牌]自小客車，在臺南市北區公園南路與西華街口，與騎乘腳踏車之[姓名]發生車禍，[姓名]受傷。,0,公園南路,2.0,1850.0,37.0,0,西華街,1.0,1760.0,32.0,自小客車,腳踏車,1,0,0
10300025,B.刑事,交通事故,385000000000000.0,244000000000000.0,成立,2.0,5.0,1.0,65.0,2013.0,10.0,277.0,2014.0,1.0,2.0,4.0,3.0,949.0,910.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,2.0,1.0,0.0,35.0,39.0,19.0,47.0,5.0,0.0,0.0,台南,"[時間],[人名]騎乘[人名]所有[車號]機車,在[地點]發生車禍,雙方車損,[人名]､[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,7.0,5.0,0.714285714,民國102年7月22日22時25分，[姓名]騎乘[姓名]所有[車牌]號機車，在臺南市北區文賢路242巷與文和街口，與[姓名]騎乘本人所有[車牌]號機車發生車禍，雙方車損，[姓名]、[姓名]受傷。,1,文賢路,2.0,1850.0,37.0,0,文和街,1.0,1760.0,32.0,機車,機車,1,0,1
10300027,B.刑事,交通事故,385000000000000.0,277000000000000.0,成立,4.0,3.0,1.0,29.0,2013.0,11.0,330.0,2014.0,1.0,3.0,1.0,4.0,829.0,560.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,63.0,63.0,51.0,75.0,3.0,0.0,0.0,台南,"[時間],[人名]駕駛[車號]自小客車與[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,雙方車損､[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,129.0,91.0,0.705426357,民國102年09月26日12時20分，[姓名]駛[車牌]號自小客車與[姓名]騎乘本人所有[車牌]號機車，在臺南市東區林森路2段與小東路口發生車禍，雙方車損、[姓名]受傷。,0,林森路,2.0,1850.0,37.0,0,小東路,1.0,1860.0,43.0,自小客車,機車,1,0,1
10300028,B.刑事,交通事故,385000000000000.0,,當事人不到場,1.0,3.0,1.0,5.0,2014.0,1.0,6.0,2014.0,1.0,10.0,0.0,4.0,712.0,490.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,22.0,22.0,22.0,22.0,3.0,0.6666666666666666,0.0,台南,"[時間],[人名]駕駛[車號]大客車與[人名]騎乘[人名]所有[車號]機車,在[地點]發生車禍,雙方車損､趙[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國102年12月31日17時50分，[姓名]駕駛[車牌]號大客車與[姓名]騎乘[姓名]所有[車牌]號機車，在臺南市北區成功路與火車站圓環發生車禍，雙方車損、[姓名]受傷。,0,成功路,1.0,1860.0,50.0,0,,,,,大客車,機車,1,0,1
10300029,B.刑事,交通事故,385000000000000.0,277000000000000.0,成立,1.0,2.0,0.0,5.0,2014.0,1.0,6.0,2014.0,1.0,10.0,0.0,4.0,834.0,560.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,130.0,92.0,0.707692308,民國102年11月14日15時57分，[姓名]騎乘本人所有[車牌]號機車，在臺南市北區西門路4段410號前，與行人[姓名]發生車禍，[姓名]受傷。,0,西門路,2.0,3920.0,40.0,0,,,,,機車,行人,1,0,0
10300030,B.刑事,交通事故,385000000000000.0,,當事人不到場,1.0,3.0,0.0,7.0,2014.0,1.0,6.0,2014.0,1.0,14.0,0.0,1.0,859.0,860.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,3.0,1.0,0.3333333333333333,台南,"[時間],[人名]駕駛 所有[車號]自小客車,在[地點]發生車禍,雙方車損, 受傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國102年12月20日17時30分，[姓名]駛所有[車牌]自小客車，在臺南市北區小東路61號前，與[姓名]駛所有[車牌]自小客車搭載[姓名]發生車禍，雙方車損，受傷。,0,小東路,1.0,1860.0,43.0,0,,,,,自小客車,自小客車,1,0,1
10300032,B.刑事,交通事故,385000000000000.0,304000000000000.0,成立,1.0,9.0,1.0,1.0,2014.0,1.0,7.0,2014.0,1.0,7.0,1.0,1.0,840.0,860.0,0.0,0.0,1.0,1.0,4.0,0.5714285714285714,2.0,2.0,1.0,2.0,0.0,36.16666666666666,28.5,19.0,70.0,7.0,0.1428571428571428,0.1428571428571428,台中,"[時間],[人名]騎乘[人名]所有[車號]機車,在[地點]發生車禍,雙方車損､人傷｡",-1.0,-1.0,-1.0,-1.0,164.0,119.0,0.725609756,民國102年11月3日16時45分許，[姓名]騎乘[姓名]所有[車牌]號機車，在臺南市東區東寧路與東寧路15巷口，與[姓名]騎乘本人所有[車牌]號機車發生車禍，雙方車損、人傷。,0,東寧路,1.0,1760.0,32.0,1,東寧路,1.0,1760.0,32.0,機車,機車,1,0,1
10300034,B.刑事,交通事故,385000000000000.0,385000000000000.0,成立,1.0,2.0,0.0,26.0,2014.0,1.0,7.0,2014.0,2.0,42.0,1.0,1.0,643.0,860.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,"[時間],[人名]駕駛[車號]自小客車,在[地點]發生車禍,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,218.0,150.0,0.688073394,民國102年9月7日13時20分許，[姓名]駕駛[車牌]自小客車，在臺南市北區賢北街197號，與行人[姓名]發生車禍，[姓名]受傷。,0,賢北街,1.0,1760.0,32.0,0,,,,,自小客車,行人,1,0,0
10300036,B.刑事,交通事故,385000000000000.0,385000000000000.0,成立,3.0,4.0,1.0,74.0,2013.0,9.0,269.0,2014.0,1.0,7.0,3.0,1.0,1256.0,860.0,0.0,0.0,1.0,1.0,1.0,0.25,2.0,1.0,2.0,0.0,0.0,42.75,47.5,19.0,57.0,4.0,0.0,0.0,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車,在[地點]發生車禍,雙方車損､[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,209.0,143.0,0.684210526,民國102年8月24日14時5分，[姓名]駕駛[姓名]所有[車牌]自小客車在臺南市北區公園路882號前，與[姓名]騎乘[姓名]所有[車牌]機車發生車禍，雙方車損、[姓名]受傷。,0,公園路,2.0,1850.0,37.0,0,,,,,自小客車,機車,1,0,1
10300038,B.刑事,交通事故,385000000000000.0,385000000000000.0,成立,1.0,2.0,0.0,5.0,2014.0,1.0,8.0,2014.0,1.0,14.0,2.0,1.0,697.0,860.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,"[時間],[人名]騎乘[人名]所有[車號]機車,在[地點]發生車禍,雙方車損､人傷｡",-1.0,-1.0,-1.0,-1.0,219.0,151.0,0.689497717,民國102年11月12日19時0分，[姓名]騎乘[姓名]所有[車牌]號機車，在臺南市北區東豐路桌球館旁，與[姓名]騎乘本人所有[車牌]號機車發生車禍，雙方車損、人傷。,0,東豐路,2.0,1950.0,46.0,0,,,,,機車,機車,1,0,1
10300039,B.刑事,交通事故,385000000000000.0,372000000000000.0,成立,1.0,2.0,0.0,5.0,2014.0,1.0,8.0,2014.0,1.0,14.0,2.0,1.0,700.0,860.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,雙方車損,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,94.0,68.0,0.723404255,民國102年11月5日7時45分，[姓名]騎乘本人所有[車牌]號機車，在臺南市安南區安明路2段第86號燈桿附近，與[姓名]騎乘本人所有[車牌]號機車發生車禍，雙方車損，[姓名]受傷,0,安明路,2.0,1950.0,46.0,0,,,,,機車,機車,1,0,1
10300040,B.刑事,交通事故,385000000000000.0,371000000000000.0,成立,1.0,2.0,0.0,7.0,2014.0,1.0,8.0,2014.0,1.0,16.0,2.0,3.0,715.0,910.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車,在[地點]發生車禍,雙方車損,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,82.0,70.0,0.853658537,民國102年12月5日14時20分，[姓名]駕駛[姓名]所有[車牌]自小客車，在臺南市北區育德路187巷口，與[姓名]騎乘[姓名]所有[車牌]號機車發生車禍，雙方車損，[姓名]受傷。,1,育德路,1.0,1760.0,32.0,0,,,,,自小客車,機車,1,0,1
10300042,B.刑事,交通事故,385000000000000.0,222000000000000.0,不成立,1.0,2.0,0.0,5.0,2014.0,1.0,8.0,2014.0,1.0,14.0,2.0,1.0,847.0,910.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,"[時間],[人名]騎乘[人名]所有[車號]機車,在[地點]發生車禍,雙方車損,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,49.0,36.0,0.734693878,民國102年8月8日23時40分，[姓名]騎乘[姓名]所有[車牌]號機車，在臺南市北區文成三路682巷與北成路口，與[姓名]駛     所有[車牌]號自小客車發生車禍，雙方車損，[姓名]受傷,1,文成三路,1.0,1760.0,32.0,0,北成路,1.0,1760.0,32.0,機車,自小客車,1,0,1
10300043,B.刑事,交通事故,385000000000000.0,354000000000000.0,成立,1.0,2.0,0.0,6.0,2014.0,1.0,9.0,2014.0,1.0,16.0,3.0,3.0,551.0,860.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,雙方車損人傷｡",-1.0,-1.0,-1.0,-1.0,83.0,59.0,0.710843373,民國102年11月15日9時56分，[姓名]騎乘本人所有[車牌]號機車，在臺南市安平區育平路與府平路口，與[姓名]騎乘本人所有[車牌]號機車發生車禍，雙方車損人傷。,0,育平路,2.0,1850.0,37.0,0,府平路,1.0,1860.0,43.0,機車,機車,1,0,1
10300047,B.刑事,交通事故,385000000000000.0,304000000000000.0,成立,3.0,4.0,1.0,64.0,2013.0,10.0,287.0,2014.0,1.0,9.0,0.0,3.0,695.0,860.0,0.0,0.0,1.0,1.0,3.0,0.75,1.0,1.0,2.0,0.0,0.0,38.25,43.5,15.0,51.0,4.0,0.0,0.0,台南,"[時間],[人名]駕駛玉明音樂社[人名]所有[車號]自小客車,在[地點]發生車禍,雙方車損,[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,161.0,116.0,0.720496894,民國102年9月7日13時00分，[姓名]駛[公司]所有[車牌]號自小客車，在臺南市北區林森路三段128號前，與騎乘腳踏車之[姓名]發生車禍，雙方車損，[姓名]受傷。,0,林森路,2.0,1850.0,37.0,0,,,,,自小客車,腳踏車,1,0,1
10300050,B.刑事,交通事故,385000000000000.0,277000000000000.0,成立,2.0,2.0,0.0,28.0,2014.0,1.0,8.0,2014.0,2.0,45.0,2.0,4.0,780.0,560.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,38.0,38.0,38.0,2.0,0.5,0.0,台南,"[時間],[人名]駕駛本人所有[車號]自小客車,在[地點]發生車禍,雙方車損､[人名]受傷,[車號]機車車損賠償已先與[人名]和解,現就[人名]車損及[人名]體傷賠償調解如下:r\n\一､[人名]同意給付[人名]醫療費､慰問金及其他一切必要費用共計新台幣15000元整〈含強制汽車責任保險各項給付〉[時間]付清｡r\n\二､[人名]車損自行負擔｡r\n\三､兩造同意拋棄本事件民事其餘請求權､不追究刑事責任｡",15000.0,15000.0,15000.0,15000.0,131.0,93.0,0.709923664,民國102年11月28日6時50分，[姓名]駕駛本人所有[車牌]號自小客車，在臺南市北區公園路與和緯路2段口北側，與[姓名]騎乘[車牌]號機車發生車禍，雙方車損、[姓名]受傷，[車牌]號機車車損賠償已先與[姓名]和解，現就[姓名]車損及[姓名]體傷賠償,0,公園路,2.0,1850.0,37.0,0,和緯路,1.0,1760.0,32.0,自小客車,機車,1,0,1
10300051,B.刑事,交通事故,385000000000000.0,304000000000000.0,當事人不到場,3.0,4.0,0.0,89.0,2014.0,1.0,14.0,2014.0,5.0,136.0,1.0,4.0,572.0,560.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,,,,4.0,1.0,0.25,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車,在[地點]發生車禍,雙方車損､ 受傷｡",-1.0,-1.0,-1.0,-1.0,165.0,120.0,0.727272727,民國102年11月24日18時25分許，[姓名]駛[姓名]所有[車牌]自小客車，在臺南市北區海安路3段與文成路口，與[姓名]駛[公司]所有[車牌]自用大貨車、[姓名]駛[姓名]所有[車牌]自小客車（搭載[姓名]）發生車禍，雙方車損、受傷。,0,海安路,2.0,1850.0,37.0,0,文成路,1.0,1760.0,32.0,自小客車,大貨車,1,0,1
10300052,B.刑事,交通事故,385000000000000.0,277000000000000.0,成立,1.0,3.0,0.0,4.0,2014.0,1.0,14.0,2014.0,1.0,17.0,1.0,4.0,592.0,570.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,3.0,0.6666666666666666,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,雙方車損､人傷｡",-1.0,-1.0,-1.0,-1.0,132.0,94.0,0.712121212,民國102年01月10日7時25分，[姓名]騎乘本人所有[車牌]號機車，在臺南市北區長榮路5段與長榮路5段406巷口，與[姓名]  騎乘[姓名]所有[車牌]號機車發生車禍，雙方車損、人傷。,0,長榮路,1.0,3920.0,50.0,1,長榮路,1.0,3920.0,50.0,機車,機車,1,0,1
10300054,B.刑事,交通事故,385000000000000.0,277000000000000.0,成立,1.0,3.0,0.0,1.0,2014.0,1.0,14.0,2014.0,1.0,14.0,1.0,1.0,832.0,870.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,28.0,28.0,22.0,34.0,3.0,0.3333333333333333,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,雙方車損､人傷｡",-1.0,-1.0,-1.0,-1.0,133.0,95.0,0.714285714,民國103年1月6日13時50分，[姓名]騎乘本人所有[車牌]機車，在臺南市中西區金華路與環河街口，與[姓名]騎乘[姓名]所有[車牌]機車發生車禍，雙方車損、人傷,0,金華路,2.0,3730.0,43.0,0,環河街,1.0,1760.0,32.0,機車,機車,1,0,1
10300057,B.刑事,交通事故,385000000000000.0,385000000000000.0,成立,1.0,4.0,1.0,4.0,2014.0,1.0,14.0,2014.0,1.0,17.0,1.0,4.0,880.0,610.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,44.66666666666666,50.0,29.0,55.0,4.0,0.25,0.0,台南,"聲請人承攬成功路與新美街用戶接管工程,[人名]騎乘[人名]所有[車號]機車,在[地點]發生車禍,[人名]車損､人傷｡",-1.0,-1.0,-1.0,-1.0,220.0,152.0,0.690909091,聲請人承攬成功路與新美街用戶接管工程，[姓名]騎乘[姓名]所有[車牌]機車，在臺南市中西區成功路與新美街口跌倒發生車禍，[姓名]車損、人傷,0,成功路,1.0,1860.0,50.0,0,新美街,1.0,900.0,37.0,機車,其他,1,0,1
10300058,B.刑事,交通事故,385000000000000.0,385000000000000.0,成立,2.0,6.0,1.0,68.0,2013.0,10.0,287.0,2014.0,1.0,15.0,0.0,2.0,679.0,560.0,0.0,0.0,1.0,1.0,2.0,0.3333333333333333,2.0,1.0,2.0,1.0,0.0,35.2,35.0,31.0,42.0,6.0,0.1666666666666666,0.1666666666666666,台南,"[時間],[人名]駕駛本人所有[車號]自小客車,在[地點]發生車禍,雙方車損,[人名]､[人名]受傷,故聲請就調解｡",-1.0,-1.0,-1.0,-1.0,210.0,144.0,0.685714286,民國102年7月14日17時11分，[姓名]駕駛本人所有[車牌]自小客車，在臺南市北區中華北路鄭子寮橋附近，與[姓名]騎乘本人所有[車牌]機車（搭載[姓名]）發生車禍，雙方車損，[姓名]、[姓名]受傷。,0,中華北路,2.0,1850.0,37.0,0,,,,,自小客車,機車,1,0,1
10300059,B.刑事,交通事故,385000000000000.0,,不成立,1.0,3.0,0.0,18.0,2014.0,1.0,15.0,2014.0,2.0,38.0,2.0,4.0,646.0,560.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,3.0,1.0,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車搭載[人名],在[地點]發生車禍,雙方車損,[人名]､[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國102年8月3日10時55分許，[姓名]騎乘本人所有[車牌]號機車搭載[姓名]，在臺南市歸仁區中山路，與[姓名]駛所有[車牌]號自小客車發生車禍，雙方車損，[姓名]、[姓名]受傷。,0,中山路,2.0,1950.0,46.0,0,,,,,機車,自小客車,1,0,1
10300062,B.刑事,交通事故,385000000000000.0,244000000000000.0,成立,1.0,2.0,0.0,18.0,2014.0,1.0,14.0,2014.0,2.0,37.0,1.0,3.0,806.0,910.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,雙方車損,2人受傷｡",-1.0,-1.0,-1.0,-1.0,13.0,11.0,0.846153846,民國102年11月13日22時43分，[姓名]騎乘本人所有[車牌]號機車，在臺南市北區北忠街164號，與[姓名]騎乘本人所有[車牌]號機車發生車禍，雙方車損，2人受傷。,0,北忠街,1.0,1760.0,32.0,0,,,,,機車,機車,1,0,1
10300063,B.刑事,交通事故,385000000000000.0,,當事人不到場,1.0,3.0,0.0,18.0,2014.0,1.0,14.0,2014.0,2.0,37.0,1.0,3.0,812.0,860.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,3.0,1.0,0.0,台南,"[時間],[人名]騎乘[人名]所有[車號]機車,在[地點]發生車禍,雙方車損,3人受傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國102年8月31日14時10分，[姓名]騎乘[姓名]所有[車牌]號機車，在臺南市北區成功路96號，與[姓名]騎乘所有[車牌]號機車搭載[姓名]發生車禍，雙方車損，3人受傷,0,成功路,1.0,1860.0,50.0,0,,,,,機車,機車,1,0,1
10300065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,民國101年駕駛[車牌]自小貨車與對造人[姓名]之女[姓名]騎乘[車牌]號機車發生車禍，102年12月24日經臺灣高等法院臺南分院102年訴易字第7號判決[姓名]應給付[姓名]新台幣20萬176元後因[姓名]未付款。,0,,,,,0,,,,,小貨車,機車,0,0,0
10300066,B.刑事,交通事故,385000000000000.0,,不成立,1.0,2.0,0.0,15.0,2014.0,1.0,20.0,2014.0,2.0,38.0,0.0,4.0,869.0,560.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,47.0,47.0,32.0,62.0,2.0,0.0,0.0,台南,"[時間],[人名]騎乘 所有[車號]機車,在[地點]發生車禍,雙方車損､2人受傷｡",-1.0,-1.0,-1.0,-1.0,,,,民國102年09月14日14時30分許，[姓名]騎乘所有[車牌]號機車，在臺南市北區西門路3段與公園北路口，與[姓名]騎乘所有[車牌]號機車發生車禍，雙方車損、2人受傷。,0,西門路,2.0,3920.0,40.0,0,公園北路,2.0,1850.0,37.0,機車,機車,1,0,1
10300067,B.刑事,交通事故,385000000000000.0,3.85e+19,成立,1.0,3.0,0.0,1.0,2014.0,1.0,21.0,2014.0,1.0,21.0,1.0,1.0,840.0,840.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,29.0,29.0,24.0,34.0,2.0,0.0,0.0,台南,"[時間],[人名]騎乘本人所有[車號]機車,在[地點]發生車禍,雙方車損､3人受傷｡",-1.0,-1.0,-1.0,-1.0,129.0,90.0,0.697674419,民國102年9月16日8時19分，[姓名]騎乘本人所有[車牌]機車，在臺南市北區開元路與開元路442巷口，與[姓名]騎乘本人所有[車牌]機車搭載[姓名]發生車禍，雙方車損、3人受傷。,0,開元路,3.0,2950.0,46.0,1,開元路,3.0,2950.0,46.0,機車,機車,1,0,1
10300068,B.刑事,交通事故,385000000000000.0,277000000000000.0,成立,3.0,2.0,0.0,63.0,2014.0,1.0,21.0,2014.0,4.0,107.0,1.0,3.0,892.0,900.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.5,台南,"[時間],[人名]駕駛本人所有[車號]自小客車,在[地點]發生車禍,雙方車損､[人名]受傷｡",-1.0,-1.0,-1.0,-1.0,134.0,96.0,0.71641791,民國103年1月11日15時45分許，[姓名]駛本人所有[車牌]自小客車，在臺南市北區文成路與文賢二街口，與[姓名]駛[姓名]所有[車牌]機車發生車禍，雙方車損、[姓名]受傷。,0,文成路,1.0,1760.0,32.0,0,文賢二街,1.0,1760.0,32.0,自小客車,機車,1,0,1
10300069,B.刑事,交通事故,385000000000000.0,245000000000000.0,成立,5.0,3.0,1.0,64.0,2014.0,1.0,21.0,2014.0,4.0,108.0,1.0,4.0,942.0,600.0,0.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,46.5,46.5,45.0,48.0,3.0,0.3333333333333333,0.0,台南,"[時間],[人名]駕駛[人名]所有[車號]自小客車,在[地點]發生車禍,雙方車損､雙方受傷｡",-1.0,-1.0,-1.0,-1.0,39.0,26.0,0.666666667,民國102年12月18日12時5分，[姓名]駛[姓名]所有[車牌]自小客車，在臺南市北區西門路與北安路口，與[姓名]駛[姓名]所有[車牌]自小客貨車發生車禍，雙方車損、雙方受傷,0,西門路,2.0,3920.0,40.0,0,北安路,2.0,1850.0,37.0,自小客車,小貨車,1,0,1
